"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"ENSEMBL"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"	"gene_name"	"fold_enrichment"	"-log10(pvalue)"	"-log10(qvalue)"
"chr1"	21782737	21783318	582	"*"	"pool_peak_317"	405	"Promoter (<=1kb)"	1	21678298	21783149	104852	2	"ENSG00000090686"	"ENST00000308271.14"	0	"84196"	"USP48"	"ubiquitin specific peptidase 48"	"USP48"	12.0812	44.0174	40.5092
"chr1"	21937038	21937895	858	"*"	"pool_peak_320"	211	"Promoter (<=1kb)"	1	21822244	21937310	115067	2	"ENSG00000142798"	"ENST00000374695.8"	0	"3339"	"HSPG2"	"heparan sulfate proteoglycan 2"	"HSPG2"	8.71774	24.2687	21.1007
"chr1"	22052613	22053529	917	"*"	"pool_peak_321"	242	"Promoter (<=1kb)"	1	22052627	22092923	40297	1	"ENSG00000070831"	"ENST00000400259.5"	0	"998"	"CDC42"	"cell division cycle 42"	"CDC42"	8.41148	27.51	24.2394
"chr1"	22142409	22143849	1441	"*"	"pool_peak_323"	108	"Promoter (<=1kb)"	1	22117313	22143097	25785	2	"ENSG00000162552"	"ENST00000290167.11"	0	"54361"	"WNT4"	"Wnt family member 4"	"WNT4"	6.15858	13.7578	10.8319
"chr1"	23019290	23020004	715	"*"	"pool_peak_327"	242	"Promoter (<=1kb)"	1	23019443	23083672	64230	1	"ENSG00000004487"	"ENST00000465864.2"	0	"23028"	"KDM1A"	"lysine demethylase 1A"	"KDM1A"	10.0395	27.4805	24.2136
"chr1"	23167810	23168935	1126	"*"	"pool_peak_328"	169	"Promoter (<=1kb)"	1	23084023	23168858	84836	2	"ENSG00000169641"	"ENST00000418342.5"	0	"7798"	"LUZP1"	"leucine zipper protein 1"	"LUZP1"	6.72254	19.951	16.9079
"chr1"	23177486	23178034	549	"*"	"pool_peak_329"	187	"Promoter (<=1kb)"	1	23084030	23177808	93779	2	"ENSG00000169641"	"ENST00000302291.8"	0	"7798"	"LUZP1"	"leucine zipper protein 1"	"LUZP1"	10.0494	21.9272	18.7905
"chr1"	23216863	23217685	823	"*"	"pool_peak_330"	144	"Distal Intergenic"	1	23191895	23194729	2835	2	"ENSG00000179546"	"ENST00000374619.1"	-22134	"3352"	"HTR1D"	"5-hydroxytryptamine receptor 1D"	"HTR1D"	7.70787	17.5018	14.4476
"chr1"	23343783	23344452	670	"*"	"pool_peak_332"	113	"Promoter (<=1kb)"	1	23304688	23344284	39597	2	"ENSG00000125944"	"ENST00000302271.11"	0	"10236"	"HNRNPR"	"heterogeneous nuclear ribonucleoprotein R"	"HNRNPR"	7.82973	14.3276	11.3402
"chr1"	23483846	23484655	810	"*"	"pool_peak_335"	484	"Promoter (<=1kb)"	1	23428563	23484179	55617	2	"ENSG00000088280"	"ENST00000336689.8"	0	"55616"	"ASAP3"	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"	"ASAP3"	10.3039	52.1177	48.4712
"chr1"	23554503	23555273	771	"*"	"pool_peak_336"	389	"Downstream (2-3kb)"	1	23549139	23550915	1777	2	"ENSG00000235052"	"ENST00000451217.1"	-3588	NA	NA	NA	"AL021154.1"	9.50152	42.4356	38.9647
"chr1"	23743018	23743998	981	"*"	"pool_peak_338"	199	"Promoter (<=1kb)"	1	23743155	23762059	18905	1	"ENSG00000011007"	"ENST00000418390.6"	0	"6924"	"ELOA"	"elongin A"	"ELOA"	7.76317	23.1148	19.9408
"chr1"	23778287	23778833	547	"*"	"pool_peak_341"	157	"Promoter (<=1kb)"	1	23778418	23788232	9815	1	"ENSG00000057757"	"ENST00000246151.9"	0	"57095"	"PITHD1"	"PITH domain containing 1"	"PITHD1"	9.5881	18.8325	15.7556
"chr1"	23979856	23980345	490	"*"	"pool_peak_345"	136	"Promoter (<=1kb)"	1	23964347	23980327	15981	2	"ENSG00000188529"	"ENST00000492112.3"	0	"10772"	"SRSF10"	"serine and arginine rich splicing factor 10"	"SRSF10"	9.51739	16.7503	13.6755
"chr1"	24186890	24187405	516	"*"	"pool_peak_348"	94	"Promoter (<=1kb)"	1	24154168	24187289	33122	2	"ENSG00000185436"	"ENST00000327535.6"	0	"163702"	"IFNLR1"	"interferon lambda receptor 1"	"IFNLR1"	7.59363	12.3777	9.44323
"chr1"	24502396	24503251	856	"*"	"pool_peak_349"	284	"Promoter (<=1kb)"	1	24502836	24541040	38205	1	"ENSG00000117602"	"ENST00000374395.9"	0	"11123"	"RCAN3"	"RCAN family member 3"	"RCAN3"	8.62582	31.7595	28.4561
"chr1"	24642943	24643547	605	"*"	"pool_peak_351"	393	"Promoter (<=1kb)"	1	24643272	24647588	4317	1	"ENSG00000133226"	"ENST00000466910.5"	0	"10250"	"SRRM1"	"serine and arginine repetitive matrix 1"	"SRRM1"	11.3189	42.8009	39.303
"chr1"	24745189	24746010	822	"*"	"pool_peak_352"	100	"Promoter (<=1kb)"	1	24745382	24839907	94526	1	"ENSG00000169504"	"ENST00000497755.1"	0	"25932"	"CLIC4"	"chloride intracellular channel 4"	"CLIC4"	6.77841	12.9593	10.0195
"chr1"	25429862	25431279	1418	"*"	"pool_peak_361"	205	"Promoter (<=1kb)"	1	25362312	25430192	67881	2	"ENSG00000188672"	"ENST00000349320.7"	0	"6006"	"RHCE"	"Rh blood group CcEe antigens"	"RHCE"	7.34744	23.7014	20.5295
"chr1"	25543431	25544017	587	"*"	"pool_peak_362"	409	"Promoter (<=1kb)"	1	25543606	25568886	25281	1	"ENSG00000157978"	"ENST00000374338.5"	0	"26119"	"LDLRAP1"	"low density lipoprotein receptor adaptor protein 1"	"LDLRAP1"	11.4548	44.5154	40.9899
"chr1"	25820132	25820801	670	"*"	"pool_peak_364"	104	"Promoter (<=1kb)"	1	25820188	25826400	6213	1	"ENSG00000117640"	"ENST00000528624.5"	0	"56181"	"MTFR1L"	"mitochondrial fission regulator 1 like"	"MTFR1L"	7.50309	13.4491	10.4842
"chr1"	25859195	25859768	574	"*"	"pool_peak_366"	104	"Promoter (<=1kb)"	1	25831913	25859458	27546	2	"ENSG00000127423"	"ENST00000538789.5"	0	"79000"	"AUNIP"	"aurora kinase A and ninein interacting protein"	"AUNIP"	7.66162	13.3401	10.4092
"chr1"	25875331	25875981	651	"*"	"pool_peak_367"	155	"Promoter (<=1kb)"	1	25861484	25875708	14225	2	"ENSG00000182749"	"ENST00000675840.1"	0	"164091"	"PAQR7"	"progestin and adipoQ receptor family member 7"	"PAQR7"	8.50194	18.6107	15.5449
"chr1"	25905844	25906607	764	"*"	"pool_peak_368"	151	"Promoter (<=1kb)"	1	25885440	25906466	21027	2	"ENSG00000117632"	"ENST00000426559.6"	0	"3925"	"STMN1"	"stathmin 1"	"STMN1"	7.63849	18.1739	15.1516
"chr1"	26111098	26112016	919	"*"	"pool_peak_372"	144	"Promoter (<=1kb)"	1	26111165	26125530	14366	1	"ENSG00000175087"	"ENST00000619836.4"	0	"149420"	"PDIK1L"	"PDLIM1 interacting kinase 1 like"	"PDIK1L"	7.08946	17.56	14.4891
"chr1"	26164172	26164682	511	"*"	"pool_peak_374"	101	"Exon (ENST00000634842.2/ENSG00000282872.2, exon 4 of 4)"	1	26165708	26168581	2874	2	"ENSG00000282872"	"ENST00000635463.1"	3899	"110806296"	"C1orf232"	"chromosome 1 open reading frame 230"	"C1orf232"	5.80487	13.0909	10.1564
"chr1"	26184893	26185279	387	"*"	"pool_peak_376"	91	"Promoter (1-2kb)"	1	26186915	26188301	1387	1	"ENSG00000142675"	"ENST00000480617.1"	-1636	"10256"	"CNKSR1"	"connector enhancer of kinase suppressor of Ras 1"	"CNKSR1"	7.79006	12.093	9.14024
"chr1"	26336286	26336864	579	"*"	"pool_peak_379"	80	"Promoter (<=1kb)"	1	26328609	26336383	7775	2	"ENSG00000176092"	"ENST00000520372.5"	0	"55057"	"CRYBG2"	"crystallin beta-gamma domain containing 2"	"CRYBG2"	6.94988	10.946	8.04838
"chr1"	26472193	26473204	1012	"*"	"pool_peak_381"	133	"Promoter (<=1kb)"	1	26472440	26476642	4203	1	"ENSG00000198830"	"ENST00000361427.6"	0	"3151"	"HMGN2"	"high mobility group nucleosomal binding domain 2"	"HMGN2"	6.87626	16.3886	13.3805
"chr1"	26500667	26501319	653	"*"	"pool_peak_382"	195	"Distal Intergenic"	1	26519354	26520250	897	2	"ENSG00000224129"	"ENST00000418220.1"	18931	NA	NA	NA	"DPPA2P2"	9.83936	22.6799	19.5002
"chr1"	26529618	26530282	665	"*"	"pool_peak_383"	216	"Promoter (<=1kb)"	1	26529761	26546983	17223	1	"ENSG00000117676"	"ENST00000525525.5"	0	"6195"	"RPS6KA1"	"ribosomal protein S6 kinase A1"	"RPS6KA1"	8.48553	24.8298	21.6312
"chr1"	26787684	26788296	613	"*"	"pool_peak_387"	117	"Promoter (<=1kb)"	1	26787950	26800659	12710	1	"ENSG00000060642"	"ENST00000674202.1"	0	"55650"	"PIGV"	"phosphatidylinositol glycan anchor biosynthesis class V"	"PIGV"	8.25928	14.7566	11.7695
"chr1"	26993650	26994628	979	"*"	"pool_peak_394"	90	"Promoter (<=1kb)"	1	26993692	27000886	7195	1	"ENSG00000253368"	"ENST00000522111.3"	0	"388610"	"TRNP1"	"TMF1 regulated nuclear protein 1"	"TRNP1"	6.33728	11.9466	9.08713
"chr1"	27012378	27012956	579	"*"	"pool_peak_395"	182	"Promoter (<=1kb)"	1	27005020	27012850	7831	2	"ENSG00000158246"	"ENST00000289166.6"	0	"115572"	"TENT5B"	"terminal nucleotidyltransferase 5B"	"TENT5B"	10.1326	21.4524	18.2984
"chr1"	27154683	27155206	524	"*"	"pool_peak_396"	308	"Promoter (<=1kb)"	1	27098809	27155125	56317	2	"ENSG00000090020"	"ENST00000263980.8"	0	"6548"	"SLC9A1"	"solute carrier family 9 member A1"	"SLC9A1"	12.2791	34.2165	30.8257
"chr1"	27234516	27235355	840	"*"	"pool_peak_397"	157	"Promoter (<=1kb)"	1	27234632	27308636	74005	1	"ENSG00000142784"	"ENST00000319394.8"	0	"23038"	"WDTC1"	"WD and tetratricopeptide repeats 1"	"WDTC1"	8.22927	18.8837	15.7892
"chr1"	27392437	27393007	571	"*"	"pool_peak_403"	402	"Promoter (<=1kb)"	1	27392622	27395814	3193	1	"ENSG00000181773"	"ENST00000374024.4"	0	"2827"	"GPR3"	"G protein-coupled receptor 3"	"GPR3"	12.4221	43.7537	40.2252
"chr1"	27568469	27569116	648	"*"	"pool_peak_406"	517	"Promoter (<=1kb)"	1	27553141	27568260	15120	2	"ENSG00000126705"	"ENST00000644550.1"	-209	"27245"	"AHDC1"	"AT-hook DNA binding motif containing 1"	"AHDC1"	11.8024	55.4515	51.7764
"chr1"	27603167	27604571	1405	"*"	"pool_peak_408"	111	"Promoter (<=1kb)"	1	27534035	27603592	69558	2	"ENSG00000126705"	"ENST00000247087.10"	0	"27245"	"AHDC1"	"AT-hook DNA binding motif containing 1"	"AHDC1"	6.90246	14.0594	11.1106
"chr1"	27659683	27660217	535	"*"	"pool_peak_410"	515	"Promoter (2-3kb)"	1	27660328	27662722	2395	2	"ENSG00000233975"	"ENST00000440492.1"	2505	"111216282"	"LINC02574"	"long intergenic non-protein coding RNA 2574"	"LINC02574"	13.803	55.263	51.5616
"chr1"	27725707	27726472	766	"*"	"pool_peak_412"	369	"Promoter (<=1kb)"	1	27725961	27763116	37156	1	"ENSG00000009780"	"ENST00000373954.11"	0	"199870"	"FAM76A"	"family with sequence similarity 76 member A"	"FAM76A"	9.84947	40.4093	36.9225
"chr1"	27959843	27960457	615	"*"	"pool_peak_415"	200	"Promoter (<=1kb)"	1	27959933	27968057	8125	1	"ENSG00000158156"	"ENST00000481387.2"	0	"55113"	"XKR8"	"XK related 8"	"XKR8"	9.50935	23.2712	20.0701
"chr1"	28518152	28518732	581	"*"	"pool_peak_420"	83	"Promoter (<=1kb)"	1	28518257	28538164	19908	1	"ENSG00000180198"	"ENST00000373831.7"	0	"1104"	"RCC1"	"regulator of chromosome condensation 1"	"RCC1"	6.89092	11.2209	8.34309
"chr1"	28887416	28887916	501	"*"	"pool_peak_429"	98	"Promoter (<=1kb)"	1	28887172	29117114	229943	1	"ENSG00000159023"	"ENST00000347529.7"	244	"2035"	"EPB41"	"erythrocyte membrane protein band 4.1"	"EPB41"	7.18167	12.7774	9.83539
"chr1"	28914376	28915159	784	"*"	"pool_peak_430"	304	"Promoter (<=1kb)"	1	28914544	29072293	157750	1	"ENSG00000159023"	"ENST00000644600.1"	0	"2035"	"EPB41"	"erythrocyte membrane protein band 4.1"	"EPB41"	9.7388	33.7746	30.405
"chr1"	29181456	29182160	705	"*"	"pool_peak_433"	438	"Promoter (<=1kb)"	1	29147743	29181900	34158	2	"ENSG00000116350"	"ENST00000373795.7"	0	"6429"	"SRSF4"	"serine and arginine rich splicing factor 4"	"SRSF4"	11.8538	47.4143	43.8432
"chr1"	30718149	30718983	835	"*"	"pool_peak_440"	390	"Promoter (<=1kb)"	1	30718504	30726744	8241	1	"ENSG00000186056"	"ENST00000414532.6"	0	"100129196"	"MATN1-AS1"	"MATN1 antisense RNA 1"	"MATN1-AS1"	9.1424	42.5116	39.0124
"chr1"	30807209	30807663	455	"*"	"pool_peak_442"	81	"Downstream (2-3kb)"	1	30810378	30815553	5176	2	"ENSG00000229607"	"ENST00000440358.1"	7890	NA	NA	NA	"AL137027.1"	7.17897	11.0647	8.17064
"chr1"	30908820	30909240	421	"*"	"pool_peak_443"	143	"Promoter (<=1kb)"	1	30869466	30908758	39293	2	"ENSG00000162512"	"ENST00000339394.7"	-62	"9672"	"SDC3"	"syndecan 3"	"SDC3"	9.11791	17.428	14.3491
"chr1"	31065682	31066253	572	"*"	"pool_peak_444"	225	"Promoter (<=1kb)"	1	30931506	31065695	134190	2	"ENSG00000134644"	"ENST00000424085.6"	0	"9698"	"PUM1"	"pumilio RNA binding family member 1"	"PUM1"	10.4585	25.746	22.5481
"chr1"	31154725	31155628	904	"*"	"pool_peak_445"	134	"Distal Intergenic"	1	31180540	31181676	1137	2	"ENSG00000084628"	"ENST00000528449.1"	26048	"79570"	"NKAIN1"	"sodium/potassium transporting ATPase interacting 1"	"NKAIN1"	7.41393	16.5204	13.4701
"chr1"	31413177	31413725	549	"*"	"pool_peak_448"	89	"Promoter (<=1kb)"	1	31413213	31434678	21466	1	"ENSG00000168528"	"ENST00000373709.8"	0	"347735"	"SERINC2"	"serine incorporator 2"	"SERINC2"	7.00191	11.8917	8.9596
"chr1"	31937758	31938789	1032	"*"	"pool_peak_458"	99	"Promoter (<=1kb)"	1	31906421	31938368	31948	2	"ENSG00000184007"	"ENST00000647444.2"	0	"8073"	"PTP4A2"	"protein tyrosine phosphatase 4A2"	"PTP4A2"	6.23933	12.7835	9.91691
"chr1"	32013801	32014427	627	"*"	"pool_peak_460"	168	"Promoter (<=1kb)"	1	32013868	32043877	30010	1	"ENSG00000121774"	"ENST00000327300.12"	0	"10657"	"KHDRBS1"	"KH RNA binding domain containing, signal transduction associated 1"	"KHDRBS1"	9.47455	19.927	16.8136
"chr1"	32179631	32180158	528	"*"	"pool_peak_461"	670	"Promoter (<=1kb)"	1	32179675	32198285	18611	1	"ENSG00000084652"	"ENST00000373610.8"	0	"200081"	"TXLNA"	"taxilin alpha"	"TXLNA"	14.3344	70.9967	67.0947
"chr1"	32275404	32275916	513	"*"	"pool_peak_463"	98	"Promoter (<=1kb)"	1	32275620	32277173	1554	1	"ENSG00000182866"	"ENST00000469956.1"	0	"3932"	"LCK"	"LCK proto-oncogene, Src family tyrosine kinase"	"LCK"	7.67107	12.821	9.87254
"chr1"	32335263	32336348	1086	"*"	"pool_peak_465"	118	"Promoter (<=1kb)"	1	32333839	32336233	2395	2	"ENSG00000175130"	"ENST00000329421.8"	0	"65108"	"MARCKSL1"	"MARCKS like 1"	"MARCKSL1"	6.13091	14.7292	11.8283
"chr1"	32351465	32352064	600	"*"	"pool_peak_466"	557	"Promoter (<=1kb)"	1	32351521	32353541	2021	1	"ENSG00000162526"	"ENST00000421153.2"	0	"81629"	"TSSK3"	"testis specific serine kinase 3"	"TSSK3"	12.9705	59.5376	55.7996
"chr1"	32361234	32362525	1292	"*"	"pool_peak_467"	81	"Promoter (<=1kb)"	1	32361270	32362243	974	2	"ENSG00000225828"	"ENST00000432622.1"	0	"100128071"	"FAM229A"	"family with sequence similarity 229 member A"	"FAM229A"	5.61385	11.0157	8.10504
"chr1"	32500237	32500783	547	"*"	"pool_peak_470"	156	"Intron (ENST00000480336.1/ENSG00000254553.1, intron 4 of 9)"	1	32465072	32496686	31615	1	"ENSG00000273274"	"ENST00000609129.2"	35165	"728116"	"ZBTB8B"	"zinc finger and BTB domain containing 8B"	"ZBTB8B"	9.06841	18.7293	15.6461
"chr1"	32539411	32540312	902	"*"	"pool_peak_471"	106	"Promoter (<=1kb)"	1	32539427	32605941	66515	1	"ENSG00000160062"	"ENST00000373510.9"	0	"653121"	"ZBTB8A"	"zinc finger and BTB domain containing 8A"	"ZBTB8A"	7.59453	13.5825	10.6359
"chr1"	32963805	32964997	1193	"*"	"pool_peak_479"	203	"Promoter (<=1kb)"	1	32936445	32964685	28241	2	"ENSG00000116514"	"ENST00000373456.11"	0	"127544"	"RNF19B"	"ring finger protein 19B"	"RNF19B"	7.50784	23.5145	20.3558
"chr1"	33081006	33081400	395	"*"	"pool_peak_481"	89	"Promoter (<=1kb)"	1	33081104	33093400	12297	1	"ENSG00000142920"	"ENST00000478635.5"	0	"113451"	"AZIN2"	"antizyme inhibitor 2"	"AZIN2"	7.29177	11.846	8.94571
"chr1"	33180853	33181660	808	"*"	"pool_peak_483"	252	"Promoter (<=1kb)"	1	33145399	33182043	36645	2	"ENSG00000116525"	"ENST00000291416.10"	383	"55223"	"TRIM62"	"tripartite motif containing 62"	"TRIM62"	8.84416	28.549	25.2712
"chr1"	33255659	33257163	1505	"*"	"pool_peak_484"	82	"Promoter (<=1kb)"	1	33256492	33300719	44228	1	"ENSG00000160094"	"ENST00000539719.6"	0	"149076"	"ZNF362"	"zinc finger protein 362"	"ZNF362"	6.38877	11.1007	8.26755
"chr1"	33276299	33276805	507	"*"	"pool_peak_485"	88	"Exon (ENST00000539719.6/ENSG00000160094.15, exon 4 of 9)"	1	33280350	33281973	1624	1	"ENSG00000160094"	"ENST00000477934.1"	-3545	"149076"	"ZNF362"	"zinc finger protein 362"	"ZNF362"	7.25349	11.7721	8.85702
"chr1"	33306519	33307132	614	"*"	"pool_peak_486"	93	"Promoter (<=1kb)"	1	33307348	33325898	18551	1	"ENSG00000225313"	"ENST00000627421.1"	-216	NA	NA	NA	"AL513327.1"	6.73729	12.2398	9.32885
"chr1"	33349207	33350278	1072	"*"	"pool_peak_487"	134	"Promoter (<=1kb)"	1	33323626	33349811	26186	2	"ENSG00000134686"	"ENST00000485928.5"	0	"1912"	"PHC2"	"polyhomeotic homolog 2"	"PHC2"	6.69	16.4384	13.4218
"chr1"	33430336	33431206	871	"*"	"pool_peak_488"	270	"Promoter (<=1kb)"	1	33372326	33431052	58727	2	"ENSG00000134686"	"ENST00000484692.1"	0	"1912"	"PHC2"	"polyhomeotic homolog 2"	"PHC2"	7.66971	30.2899	27.0367
"chr1"	34859378	34859911	534	"*"	"pool_peak_492"	131	"Promoter (<=1kb)"	1	34712737	34859735	146999	2	"ENSG00000163866"	"ENST00000426886.1"	0	"113444"	"SMIM12"	"small integral membrane protein 12"	"SMIM12"	9.05672	16.1898	13.1577
"chr1"	34865637	34866357	721	"*"	"pool_peak_493"	101	"3' UTR"	1	34855169	34859755	4587	2	"ENSG00000163866"	"ENST00000456842.1"	-5882	"113444"	"SMIM12"	"small integral membrane protein 12"	"SMIM12"	7.27259	13.0477	10.1127
"chr1"	34984867	34985437	571	"*"	"pool_peak_496"	265	"Promoter (<=1kb)"	1	34981535	34985353	3819	2	"ENSG00000243749"	"ENST00000373337.3"	0	"100506144"	"TMEM35B"	"transmembrane protein 35B"	"TMEM35B"	11.4714	29.9016	26.5934
"chr1"	35191779	35192901	1123	"*"	"pool_peak_500"	228	"Promoter (<=1kb)"	1	35182936	35193145	10210	2	"ENSG00000116560"	"ENST00000357214.6"	244	"6421"	"SFPQ"	"splicing factor proline and glutamine rich"	"SFPQ"	7.19025	26.061	22.8616
"chr1"	35268602	35269160	559	"*"	"pool_peak_501"	436	"Promoter (<=1kb)"	1	35268709	35422058	153350	1	"ENSG00000146463"	"ENST00000314607.11"	0	"9202"	"ZMYM4"	"zinc finger MYM-type containing 4"	"ZMYM4"	13.6277	47.2103	43.6087
"chr1"	35707892	35708518	627	"*"	"pool_peak_507"	92	"Distal Intergenic"	1	35716160	35716911	752	2	"ENSG00000142686"	"ENST00000503824.1"	8393	"127703"	"C1orf216"	"chromosome 1 open reading frame 216"	"C1orf216"	7.16122	12.2049	9.28109
"chr1"	35718627	35719327	701	"*"	"pool_peak_508"	268	"Promoter (<=1kb)"	1	35713877	35718884	5008	2	"ENSG00000142686"	"ENST00000270815.5"	0	"127703"	"C1orf216"	"chromosome 1 open reading frame 216"	"C1orf216"	10.5418	30.1808	26.8761
"chr1"	35769472	35770042	571	"*"	"pool_peak_509"	827	"Promoter (<=1kb)"	1	35720218	35769967	49750	2	"ENSG00000092853"	"ENST00000251195.9"	0	"63967"	"CLSPN"	"claspin"	"CLSPN"	15.8794	86.8883	82.7452
"chr1"	35883008	35883589	582	"*"	"pool_peak_512"	379	"Promoter (<=1kb)"	1	35883209	35924298	41090	1	"ENSG00000092847"	"ENST00000674304.1"	0	"26523"	"AGO1"	"argonaute RISC component 1"	"AGO1"	11.5822	41.4049	37.9145
"chr1"	35930658	35931502	845	"*"	"pool_peak_513"	672	"Promoter (<=1kb)"	1	35930718	35983409	52692	1	"ENSG00000126070"	"ENST00000324350.9"	0	"192669"	"AGO3"	"argonaute RISC catalytic component 3"	"AGO3"	9.81342	71.1736	67.2844
"chr1"	36088776	36089335	560	"*"	"pool_peak_515"	166	"Promoter (<=1kb)"	1	36088892	36093932	5041	1	"ENSG00000116863"	"ENST00000373178.5"	0	"54936"	"ADPRHL2"	"ADP-ribosylhydrolase like 2"	"ADPRS"	8.08263	19.7189	16.6169
"chr1"	36125249	36125642	394	"*"	"pool_peak_517"	139	"Promoter (<=1kb)"	1	36095239	36125222	29984	2	"ENSG00000171812"	"ENST00000397799.2"	-27	"1296"	"COL8A2"	"collagen type VIII alpha 2 chain"	"COL8A2"	9.10075	17.0685	13.994
"chr1"	36155981	36156623	643	"*"	"pool_peak_519"	273	"Promoter (<=1kb)"	1	36136570	36156053	19484	2	"ENSG00000054116"	"ENST00000617904.4"	0	"27095"	"TRAPPC3"	"trafficking protein particle complex 3"	"TRAPPC3"	9.93988	30.6742	27.3878
"chr1"	36306387	36307191	805	"*"	"pool_peak_523"	192	"Promoter (<=1kb)"	1	36307110	36324977	17868	1	"ENSG00000214193"	"ENST00000505871.7"	0	"79729"	"SH3D21"	"SH3 domain containing 21"	"SH3D21"	8.87171	22.3469	19.2262
"chr1"	36385483	36386167	685	"*"	"pool_peak_525"	698	"Promoter (<=1kb)"	1	36339624	36385884	46261	2	"ENSG00000196182"	"ENST00000373129.7"	0	"83931"	"STK40"	"serine/threonine kinase 40"	"STK40"	11.9319	73.758	69.8285
"chr1"	37474079	37474913	835	"*"	"pool_peak_528"	524	"Promoter (<=1kb)"	1	37474580	37484360	9781	1	"ENSG00000163874"	"ENST00000640233.1"	0	"80149"	"ZC3H12A"	"zinc finger CCCH-type containing 12A"	"ZC3H12A"	9.76982	56.1362	52.4129
"chr1"	37514345	37515149	805	"*"	"pool_peak_529"	271	"Promoter (<=1kb)"	1	37489993	37514766	24774	2	"ENSG00000163875"	"ENST00000296214.10"	0	"64769"	"MEAF6"	"MYST/Esa1 associated factor 6"	"MEAF6"	9.56177	30.5165	27.1994
"chr1"	37807721	37808783	1063	"*"	"pool_peak_536"	80	"Promoter (<=1kb)"	1	37802945	37808208	5264	2	"ENSG00000196449"	"ENST00000373044.3"	0	"79693"	"YRDC"	"yrdC N6-threonylcarbamoyltransferase domain containing"	"YRDC"	5.81613	10.9387	8.05545
"chr1"	37931360	37931944	585	"*"	"pool_peak_538"	246	"Promoter (<=1kb)"	1	37860697	37931749	71053	2	"ENSG00000204084"	"ENST00000373027.5"	0	"3633"	"INPP5B"	"inositol polyphosphate-5-phosphatase B"	"INPP5B"	10.5627	27.8968	24.647
"chr1"	37995781	37996263	483	"*"	"pool_peak_539"	164	"Downstream (<1kb)"	1	37998718	37999432	715	2	"ENSG00000183386"	"ENST00000483132.1"	3169	"2275"	"FHL3"	"four and a half LIM domains 3"	"FHL3"	9.9928	19.6006	16.4737
"chr1"	38005175	38005881	707	"*"	"pool_peak_540"	210	"Promoter (<=1kb)"	1	37996770	38005502	8733	2	"ENSG00000183386"	"ENST00000485803.5"	0	"2275"	"FHL3"	"four and a half LIM domains 3"	"FHL3"	8.68576	24.1506	21.0151
"chr1"	38046840	38047531	692	"*"	"pool_peak_542"	323	"Promoter (<=1kb)"	1	38047314	38105734	58421	1	"ENSG00000224592"	"ENST00000432922.5"	0	NA	NA	NA	"MIR3659HG"	9.05507	35.8576	32.3942
"chr1"	38859146	38859966	821	"*"	"pool_peak_548"	138	"Promoter (<=1kb)"	1	38838198	38859772	21575	2	"ENSG00000116954"	"ENST00000373001.4"	0	"64121"	"RRAGC"	"Ras related GTP binding C"	"RRAGC"	7.58027	16.8901	13.8379
"chr1"	38991066	38991716	651	"*"	"pool_peak_550"	101	"Promoter (<=1kb)"	1	38991276	39006059	14784	1	"ENSG00000174574"	"ENST00000432648.8"	0	"79647"	"AKIRIN1"	"akirin 1"	"AKIRIN1"	7.3271	13.1108	10.1695
"chr1"	39105046	39106005	960	"*"	"pool_peak_552"	183	"Promoter (<=1kb)"	1	39105411	39323008	217598	1	"ENSG00000127603"	"ENST00000524432.5"	0	"23499"	"MACF1"	"microtubule actin crosslinking factor 1"	"MACF1"	7.49926	21.4888	18.3633
"chr1"	39408646	39409649	1004	"*"	"pool_peak_553"	444	"Promoter (<=1kb)"	1	39409503	39428092	18590	1	"ENSG00000127603"	"ENST00000530275.3"	0	"23499"	"MACF1"	"microtubule actin crosslinking factor 1"	"MACF1"	8.43771	47.9953	44.4388
"chr1"	39490935	39491928	994	"*"	"pool_peak_554"	83	"Promoter (<=1kb)"	1	39491636	39529869	38234	1	"ENSG00000183682"	"ENST00000331593.6"	0	"353500"	"BMP8A"	"bone morphogenetic protein 8a"	"BMP8A"	5.96817	11.2399	8.33767
"chr1"	39576467	39577325	859	"*"	"pool_peak_555"	128	"Promoter (<=1kb)"	1	39560816	39576744	15929	2	"ENSG00000090621"	"ENST00000372857.7"	0	"8761"	"PABPC4"	"poly(A) binding protein cytoplasmic 4"	"PABPC4"	7.00209	15.7981	12.8034
"chr1"	39632807	39633466	660	"*"	"pool_peak_558"	264	"Promoter (<=1kb)"	1	39633416	39633903	488	1	"ENSG00000225903"	"ENST00000424418.1"	0	NA	NA	NA	"AL035404.2"	9.98843	29.6935	26.4321
"chr1"	39639251	39640066	816	"*"	"pool_peak_559"	285	"Promoter (<=1kb)"	1	39623435	39639643	16209	2	"ENSG00000163909"	"ENST00000372852.4"	0	"26508"	"HEYL"	"hes related family bHLH transcription factor with YRPW motif like"	"HEYL"	9.46014	31.9409	28.5731
"chr1"	39691235	39691857	623	"*"	"pool_peak_562"	91	"Promoter (<=1kb)"	1	39678648	39691433	12786	2	"ENSG00000116983"	"ENST00000372844.8"	0	"51440"	"HPCAL4"	"hippocalcin like 4"	"HPCAL4"	7.02285	11.9957	9.10237
